date,product,category,region,base_price,discount_pct,competitor_price,units_sold,revenue,cost,profit
2025-10-07T05:00:56.475Z,Smartwatch,Electronics,North,8000,5,8868.64,1,7600,5078,2522
2025-03-01T05:00:56.475Z,Keyboard,Accessories,Central,1800,5,1598.34,10,17100,9338.55,7761.45
2025-03-25T05:00:56.475Z,Microwave Oven,Appliances,North,15000,10,16387.8,3,40500,36648.42,3851.58
2025-06-18T05:00:56.475Z,Laptop,Electronics,North,50000,15,46386.63,3,127500,114267.2,13232.8
2025-12-31T05:00:56.475Z,Microwave Oven,Appliances,North,15000,25,15251.77,8,90000,97699.52,-7699.52
2025-11-26T05:00:56.475Z,Laptop,Electronics,Central,50000,15,47518.24,3,127500,108132.02,19367.98
2025-07-11T05:00:56.475Z,Fitness Band,Wearables,North,3500,30,3945.64,13,31850,27027.1,4822.9
2025-06-17T05:00:56.475Z,Washing Machine,Appliances,North,30000,5,26739.31,1,28500,24237.99,4262.01
2025-05-19T05:00:56.475Z,Microwave Oven,Appliances,South,15000,15,14580.32,6,76500,69840.53,6659.47
2025-10-05T05:00:56.475Z,Bluetooth Speaker,Electronics,East,4500,15,4560.82,7,26775,19590.67,7184.33
2025-05-01T05:00:56.476Z,Gaming Laptop,Electronics,North,75000,25,66716.2,8,450000,513002,-63002
2025-02-26T05:00:56.476Z,Wireless Mouse,Accessories,West,1200,25,1321.98,21,18900,12356.62,6543.38
2025-02-10T05:00:56.476Z,Air Conditioner,Appliances,South,42000,40,46550.34,6,151200,208267.78,-57067.78
2025-03-08T05:00:56.476Z,Keyboard,Accessories,West,1800,25,1670.99,27,36450,26412.73,10037.27
2025-07-24T05:00:56.476Z,Keyboard,Accessories,North,1800,5,2010.25,21,35910,21557.64,14352.36
2025-03-28T05:00:56.476Z,Premium Mobile,Electronics,Central,40000,40,37934.24,6,144000,176971.48,-32971.48
2025-03-28T05:00:56.476Z,Smartwatch,Electronics,East,8000,5,7767.26,7,53200,38753.66,14446.34
2025-08-30T05:00:56.476Z,Mobile,Electronics,Central,20000,40,17033.53,3,36000,40757.71,-4757.71
2025-11-12T05:00:56.476Z,Laptop,Electronics,South,50000,0,47832.68,3,150000,122816.04,27183.96
2025-04-07T05:00:56.476Z,Tablet,Electronics,East,25000,5,24741.43,5,118750,96564.97,22185.03
2025-10-24T05:00:56.476Z,Fitness Band,Wearables,West,3500,40,3693.52,10,21000,20068.73,931.27
2025-03-24T05:00:56.476Z,Fitness Band,Wearables,South,3500,10,4003.76,14,44100,30241.41,13858.59
2025-08-23T05:00:56.476Z,Mobile,Electronics,South,20000,25,20501.17,2,30000,28920.22,1079.78
2025-06-10T05:00:56.476Z,Gaming Laptop,Electronics,Central,75000,0,78122.48,4,300000,253716.54,46283.46
2025-06-14T05:00:56.477Z,Washing Machine,Appliances,North,30000,15,30259.86,5,127500,118698.13,8801.87
2025-10-06T05:00:56.477Z,Bluetooth Speaker,Electronics,South,4500,10,4877.42,6,24300,18531.86,5768.14
2025-11-20T05:00:56.477Z,Headphones,Electronics,South,3000,25,2676.71,5,11250,9108.3,2141.7
2025-06-23T05:00:56.477Z,Premium Mobile,Electronics,Central,40000,25,39199.82,8,240000,222530.31,17469.69
2025-10-08T05:00:56.477Z,Air Conditioner,Appliances,West,42000,20,43235.01,2,67200,77709.84,-10509.84
2025-04-10T05:00:56.477Z,Gaming Laptop,Electronics,Central,75000,40,71356.26,5,225000,320306.99,-95306.99
2025-11-13T05:00:56.477Z,Mobile,Electronics,North,20000,30,18655.98,4,56000,56465.37,-465.37
2025-12-16T05:00:56.477Z,Microwave Oven,Appliances,North,15000,15,14151.31,3,38250,35490.19,2759.81
2025-07-24T05:00:56.477Z,Air Conditioner,Appliances,South,42000,25,37880.9,7,220500,249212.94,-28712.94
2025-10-09T05:00:56.477Z,Smart Glasses,Wearables,North,12000,20,11470.72,15,144000,129788.53,14211.47
2025-03-31T05:00:56.477Z,Laptop,Electronics,North,50000,10,52644.92,3,135000,114036.15,20963.85
2025-10-25T05:00:56.477Z,Keyboard,Accessories,East,1800,0,1648.3,5,9000,4882.32,4117.68
2025-06-17T05:00:56.477Z,Wireless Mouse,Accessories,North,1200,40,1116.68,10,7200,6312.72,887.28
2025-11-27T05:00:56.477Z,Air Conditioner,Appliances,West,42000,5,40612.94,7,279300,240075.38,39224.62
2025-04-23T05:00:56.477Z,Headphones,Electronics,North,3000,5,3019.87,5,14250,9521.24,4728.76
2025-04-05T05:00:56.477Z,Smartwatch,Electronics,South,8000,5,8914.46,3,22800,16765.98,6034.02
2025-01-28T05:00:56.478Z,Power Bank,Accessories,Central,2500,20,2771.21,4,8000,6015.8,1984.2
2025-06-05T05:00:56.478Z,Air Conditioner,Appliances,West,42000,5,39067.28,5,199500,192639.28,6860.72
2025-03-20T05:00:56.478Z,Premium Mobile,Electronics,South,40000,10,37059.16,3,108000,90558.97,17441.03
2025-07-14T05:00:56.478Z,Bluetooth Speaker,Electronics,South,4500,5,3918.06,5,21375,14044.99,7330.01
2025-04-27T05:00:56.478Z,Fitness Band,Wearables,South,3500,15,3176.36,9,26775,17903.76,8871.24
2025-08-17T05:00:56.478Z,Washing Machine,Appliances,South,30000,15,32264.82,4,102000,105338.34,-3338.34
2025-12-24T05:00:56.478Z,Air Conditioner,Appliances,Central,42000,40,39701.59,3,75600,110696.82,-35096.82
2025-08-17T05:00:56.478Z,Headphones,Electronics,South,3000,15,2660.86,3,7650,5251.84,2398.16
2025-06-08T05:00:56.478Z,Tablet,Electronics,South,25000,5,24009.86,7,166250,134561.28,31688.72
2025-04-16T05:00:56.478Z,Mobile,Electronics,South,20000,30,18738.14,2,28000,30593.97,-2593.97
2025-09-24T05:00:56.478Z,Fitness Band,Wearables,Central,3500,40,3795.29,19,39900,42072.25,-2172.25
2025-06-08T05:00:56.478Z,Headphones,Electronics,West,3000,10,2832.23,3,8100,5444.31,2655.69
2025-09-12T05:00:56.478Z,Smart Glasses,Wearables,Central,12000,15,11316.14,8,81600,67467.06,14132.94
2025-07-25T05:00:56.478Z,Microwave Oven,Appliances,Central,15000,25,16351.11,5,56250,56730.34,-480.34
2025-12-26T05:00:56.478Z,Headphones,Electronics,East,3000,15,2783.82,3,7650,5238.59,2411.41
2025-03-21T05:00:56.478Z,Smart Glasses,Wearables,East,12000,15,13136.38,14,142800,127597.1,15202.9
2025-04-02T05:00:56.479Z,Laptop,Electronics,West,50000,10,52469.53,8,360000,323129.31,36870.69
2025-03-12T05:00:56.479Z,Bluetooth Speaker,Electronics,East,4500,10,4842.4,5,20250,15181.6,5068.4
2025-12-01T05:00:56.479Z,Laptop,Electronics,South,50000,5,49951.5,1,47500,37476.77,10023.23
2025-04-14T05:00:56.479Z,Mobile,Electronics,West,20000,40,18686.81,11,132000,155444.96,-23444.96
2025-03-29T05:00:56.479Z,Power Bank,Accessories,East,2500,25,2620.53,18,33750,23919.67,9830.33
2025-07-18T05:00:56.479Z,Smartwatch,Electronics,East,8000,25,8050.14,7,42000,37277.59,4722.41
2025-08-19T05:00:56.479Z,Fitness Band,Wearables,South,3500,40,3642.38,9,18900,18710.06,189.94
2025-08-14T05:00:56.479Z,Smart Glasses,Wearables,Central,12000,30,11290.4,7,58800,59125.8,-325.8
2025-12-06T05:00:56.483Z,Bluetooth Speaker,Electronics,East,4500,20,4721.41,7,25200,19089.83,6110.17
2025-06-23T05:00:56.483Z,Power Bank,Accessories,South,2500,0,2364.56,16,40000,22202.82,17797.18
2025-10-10T05:00:56.483Z,Mobile,Electronics,West,20000,25,22402.67,11,165000,169365.74,-4365.74
2025-07-01T05:00:56.483Z,Bluetooth Speaker,Electronics,South,4500,40,4461.44,7,18900,19488.18,-588.18
2025-06-03T05:00:56.483Z,Microwave Oven,Appliances,South,15000,5,16745.61,6,85500,68978.13,16521.87
2025-09-24T05:00:56.484Z,Smart Glasses,Wearables,South,12000,25,13154.14,7,63000,57836.92,5163.08
2025-03-29T05:00:56.484Z,Tablet,Electronics,Central,25000,10,24662.47,4,90000,74644.59,15355.41
2025-11-05T05:00:56.484Z,Headphones,Electronics,Central,3000,10,3155.46,6,16200,11649.22,4550.78
2025-12-26T05:00:56.484Z,Tablet,Electronics,South,25000,40,22902.59,4,60000,77405.71,-17405.71
2025-09-23T05:00:56.484Z,Power Bank,Accessories,North,2500,40,2308.1,8,12000,10857.99,1142.01
2025-01-29T05:00:56.484Z,Premium Mobile,Electronics,West,40000,15,38202.23,3,102000,91141.36,10858.64
2025-08-07T05:00:56.484Z,Fitness Band,Wearables,East,3500,5,3001.72,11,36575,23930.19,12644.81
2025-02-28T05:00:56.484Z,Air Conditioner,Appliances,South,42000,20,45022.34,7,235200,239009.23,-3809.23
2025-09-10T05:00:56.484Z,Air Conditioner,Appliances,North,42000,10,40981.72,1,37800,35126.29,2673.71
2025-10-30T05:00:56.484Z,Gaming Laptop,Electronics,North,75000,30,67799.34,2,105000,129012.25,-24012.25
2025-06-15T05:00:56.484Z,Power Bank,Accessories,East,2500,40,2515.77,24,36000,34361.79,1638.21
2025-09-14T05:00:56.484Z,Fitness Band,Wearables,South,3500,40,3962.53,21,44100,47539.67,-3439.67
2025-05-26T05:00:56.484Z,Tablet,Electronics,South,25000,40,26071.36,5,75000,94239.04,-19239.04
2025-11-18T05:00:56.484Z,Microwave Oven,Appliances,North,15000,30,13573.37,2,21000,25221.62,-4221.62
2025-06-09T05:00:56.484Z,Headphones,Electronics,West,3000,30,2694.04,10,21000,17974.08,3025.92
2025-11-04T05:00:56.484Z,Tablet,Electronics,East,25000,0,24357.68,2,50000,37144.5,12855.5
2025-03-21T05:00:56.484Z,Smartwatch,Electronics,East,8000,5,7413.94,6,45600,30915.8,14684.2
2025-10-10T05:00:56.485Z,Power Bank,Accessories,East,2500,10,2267.65,11,24750,16289.25,8460.75
2025-04-10T05:00:56.485Z,Power Bank,Accessories,South,2500,0,2675.21,25,62500,34103.4,28396.6
2025-10-28T05:00:56.485Z,Fitness Band,Wearables,East,3500,0,3631.8,3,10500,6373.11,4126.89
2025-03-12T05:00:56.485Z,Refrigerator,Appliances,West,45000,5,42319.85,1,42750,38016.92,4733.08
2025-10-15T05:00:56.485Z,Washing Machine,Appliances,North,30000,20,30934.93,2,48000,50761.81,-2761.81
2025-03-01T05:00:56.485Z,Microwave Oven,Appliances,Central,15000,20,13695.36,1,12000,12557.77,-557.77
2025-08-12T05:00:56.485Z,Bluetooth Speaker,Electronics,Central,4500,20,4652.48,9,32400,27410.15,4989.85
2025-10-18T05:00:56.485Z,Bluetooth Speaker,Electronics,North,4500,15,4869.67,3,11475,8657.41,2817.59
2026-01-12T05:00:56.485Z,Power Bank,Accessories,South,2500,5,2516.2,15,35625,20352.26,15272.74
2025-12-31T05:00:56.485Z,Tablet,Electronics,South,25000,30,26836.71,6,105000,114173,-9173
2025-01-30T05:00:56.485Z,Fitness Band,Wearables,West,3500,0,3599.02,14,49000,28877.92,20122.08
2025-07-21T05:00:56.485Z,Fitness Band,Wearables,West,3500,15,4001.15,16,47600,33398.08,14201.92
2026-01-15T05:00:56.485Z,Smart Glasses,Wearables,South,12000,25,11732.77,13,117000,119339.53,-2339.53
2025-11-19T05:00:56.485Z,Power Bank,Accessories,Central,2500,25,2650.34,21,39375,29817,9558
2025-11-04T05:00:56.485Z,Tablet,Electronics,Central,25000,20,24955.15,3,60000,59992.36,7.64
2025-11-06T05:00:56.485Z,Washing Machine,Appliances,North,30000,40,26332.19,3,54000,76633.97,-22633.97
2025-12-28T05:00:56.486Z,Washing Machine,Appliances,South,30000,40,30891,10,180000,266520.11,-86520.11
2025-07-07T05:00:56.486Z,Keyboard,Accessories,West,1800,10,2029.8,11,17820,10042.47,7777.53
2025-04-20T05:00:56.486Z,Power Bank,Accessories,East,2500,0,2514.38,18,45000,25563.5,19436.5
2025-04-21T05:00:56.486Z,Power Bank,Accessories,North,2500,30,2491.18,27,47250,39508.77,7741.23
2025-04-21T05:00:56.486Z,Smartwatch,Electronics,West,8000,0,7702.15,4,32000,20482.18,11517.82
2025-05-20T05:00:56.486Z,Smartwatch,Electronics,Central,8000,5,8237.22,7,53200,35487.74,17712.26
2026-01-10T05:00:56.486Z,Headphones,Electronics,West,3000,0,3036.87,2,6000,3445.11,2554.89
2025-10-24T05:00:56.486Z,Premium Mobile,Electronics,West,40000,10,42027.8,10,360000,288443.09,71556.91
2026-01-06T05:00:56.486Z,Air Conditioner,Appliances,North,42000,40,38143.9,3,75600,112839.23,-37239.23
2025-12-06T05:00:56.486Z,Washing Machine,Appliances,Central,30000,20,25956.76,11,264000,288604.87,-24604.87
2025-09-30T05:00:56.486Z,Refrigerator,Appliances,Central,45000,15,51709.62,3,114750,118345.67,-3595.67
2025-05-02T05:00:56.486Z,Tablet,Electronics,West,25000,30,22329.08,12,210000,232602.67,-22602.67
2025-06-24T05:00:56.486Z,Tablet,Electronics,West,25000,0,23970.55,5,125000,94629.85,30370.15
2025-02-20T05:00:56.486Z,Air Conditioner,Appliances,Central,42000,5,42400.18,3,119700,110769.86,8930.14
2025-09-30T05:00:56.486Z,Power Bank,Accessories,South,2500,0,2844.35,23,57500,32969.83,24530.17
2025-11-10T05:00:56.486Z,Power Bank,Accessories,West,2500,0,2654.87,18,45000,25508.67,19491.33
2026-01-02T05:00:56.487Z,Premium Mobile,Electronics,North,40000,10,35197.93,3,108000,89075.92,18924.08
2025-05-23T05:00:56.487Z,Gaming Laptop,Electronics,Central,75000,25,82962.49,6,337500,337513.83,-13.83
2025-02-22T05:00:56.487Z,Gaming Laptop,Electronics,East,75000,20,72868.86,4,240000,244664.77,-4664.77
2025-07-01T05:00:56.487Z,Smart Glasses,Wearables,East,12000,20,12560.61,9,86400,78256.43,8143.57
2025-12-01T05:00:56.487Z,Air Conditioner,Appliances,North,42000,30,47377.41,2,58800,73010.4,-14210.4
2025-03-29T05:00:56.487Z,Mobile,Electronics,South,20000,5,17831.35,2,38000,28889.83,9110.17
2025-06-24T05:00:56.487Z,Fitness Band,Wearables,South,3500,30,3324.08,6,14700,12166.48,2533.52
2025-12-10T05:00:56.487Z,Wireless Mouse,Accessories,West,1200,5,1148.7,9,10260,5308.47,4951.53
2025-05-09T05:00:56.487Z,Washing Machine,Appliances,Central,30000,40,29638.03,3,54000,76002.41,-22002.41
2025-06-10T05:00:56.487Z,Wireless Mouse,Accessories,South,1200,15,1208.17,35,35700,22633.97,13066.03
2025-07-23T05:00:56.487Z,Gaming Laptop,Electronics,North,75000,10,81886.82,6,405000,342542.07,62457.93
2025-06-22T05:00:56.487Z,Refrigerator,Appliances,North,45000,10,38548.44,2,81000,76739.65,4260.35
2025-01-25T05:00:56.487Z,Wireless Mouse,Accessories,Central,1200,15,1309.73,22,22440,13020.74,9419.26
2025-10-23T05:00:56.487Z,Smartwatch,Electronics,West,8000,15,7439.4,3,20400,15739.27,4660.73
2025-11-12T05:00:56.487Z,Smart Glasses,Wearables,Central,12000,5,10763.87,9,102600,73698.19,28901.81
2025-05-23T05:00:56.487Z,Headphones,Electronics,Central,3000,10,3340,8,21600,14751.89,6848.11
2025-05-11T05:00:56.488Z,Bluetooth Speaker,Electronics,North,4500,30,4747.67,8,25200,21603.3,3596.7
2025-09-28T05:00:56.488Z,Keyboard,Accessories,East,1800,30,1878.98,22,27720,22000.55,5719.45
2025-12-05T05:00:56.488Z,Microwave Oven,Appliances,North,15000,30,15363.35,1,10500,11784.65,-1284.65
2025-11-05T05:00:56.488Z,Wireless Mouse,Accessories,East,1200,30,1225.27,20,16800,13351.19,3448.81
2025-03-15T05:00:56.488Z,Refrigerator,Appliances,Central,45000,30,42733.78,4,126000,149609.72,-23609.72
2025-01-22T05:00:56.488Z,Premium Mobile,Electronics,Central,40000,10,45876.26,4,144000,112351.48,31648.52
2025-12-09T05:00:56.488Z,Power Bank,Accessories,North,2500,25,2728.7,11,20625,16074.43,4550.57
2025-11-29T05:00:56.488Z,Wireless Mouse,Accessories,Central,1200,15,1323.37,14,14280,9042.59,5237.41
2025-07-28T05:00:56.488Z,Headphones,Electronics,North,3000,15,3403.29,1,2550,1812.76,737.24
2025-04-23T05:00:56.488Z,Premium Mobile,Electronics,West,40000,5,37774.81,6,228000,189102.93,38897.07
2025-08-04T05:00:56.488Z,Laptop,Electronics,North,50000,25,50444.22,2,75000,80391.93,-5391.93
2025-10-04T05:00:56.488Z,Smart Glasses,Wearables,North,12000,25,10685.14,16,144000,139088.58,4911.42
2025-01-27T05:00:56.488Z,Smart Glasses,Wearables,West,12000,40,11418.71,11,79200,98806.25,-19606.25
2025-04-05T05:00:56.488Z,Headphones,Electronics,North,3000,0,3267.66,1,3000,1988.6,1011.4
2025-07-06T05:00:56.488Z,Premium Mobile,Electronics,West,40000,15,36776.95,5,170000,152748.48,17251.52
2025-01-19T05:00:56.488Z,Premium Mobile,Electronics,West,40000,15,43121.84,10,340000,315634.79,24365.21
2025-11-19T05:00:56.488Z,Fitness Band,Wearables,North,3500,25,3466.05,4,10500,7920.81,2579.19
2025-11-14T05:00:56.489Z,Headphones,Electronics,Central,3000,30,2853.38,1,2100,1848.48,251.52
2025-06-15T05:00:56.489Z,Mobile,Electronics,East,20000,25,19140.61,4,60000,60232.55,-232.55
2025-10-27T05:00:56.489Z,Laptop,Electronics,Central,50000,30,48006.04,1,35000,39711.55,-4711.55
2025-09-18T05:00:56.489Z,Gaming Laptop,Electronics,Central,75000,5,74525.07,5,356250,320667.67,35582.33
2025-10-20T05:00:56.489Z,Fitness Band,Wearables,Central,3500,30,3609.98,13,31850,28982.51,2867.49
2025-04-17T05:00:56.489Z,Smart Glasses,Wearables,North,12000,25,12219.66,20,180000,184606.54,-4606.54
2025-03-02T05:00:56.489Z,Fitness Band,Wearables,Central,3500,25,3601.77,12,31500,25823.44,5676.56
2025-09-06T05:00:56.489Z,Power Bank,Accessories,South,2500,0,2535.89,9,22500,12309.06,10190.94
2025-05-30T05:00:56.489Z,Washing Machine,Appliances,West,30000,25,33271.51,5,112500,121799.13,-9299.13
2025-06-12T05:00:56.489Z,Headphones,Electronics,North,3000,25,3277.93,4,9000,7727.33,1272.67
2025-11-28T05:00:56.489Z,Tablet,Electronics,Central,25000,25,25287.34,7,131250,143673.21,-12423.21
2025-09-29T05:00:56.489Z,Headphones,Electronics,Central,3000,40,3165.57,6,10800,11752.96,-952.96
2025-08-11T05:00:56.489Z,Washing Machine,Appliances,North,30000,5,28609.76,4,114000,104247.91,9752.09
2025-05-04T05:00:56.489Z,Premium Mobile,Electronics,Central,40000,5,44328.09,7,266000,205417.07,60582.93
2026-01-17T05:00:56.489Z,Wireless Mouse,Accessories,East,1200,25,1072.11,29,26100,18706.36,7393.64
2025-11-05T05:00:56.489Z,Air Conditioner,Appliances,West,42000,30,38265.2,8,235200,311167.55,-75967.55
2025-04-21T05:00:56.489Z,Keyboard,Accessories,East,1800,15,1725.12,11,16830,10638.31,6191.69
2025-12-17T05:00:56.490Z,Fitness Band,Wearables,South,3500,30,3617.58,23,56350,46662.92,9687.08
2025-06-01T05:00:56.490Z,Gaming Laptop,Electronics,East,75000,5,75710.96,1,71250,63881.31,7368.69
2025-04-12T05:00:56.490Z,Washing Machine,Appliances,West,30000,15,27359.62,6,153000,155342.29,-2342.29
2025-08-19T05:00:56.490Z,Power Bank,Accessories,West,2500,5,2762.5,23,54625,31182.67,23442.33
2025-07-10T05:00:56.490Z,Gaming Laptop,Electronics,Central,75000,5,66227.53,3,213750,171955.9,41794.1
2025-01-31T05:00:56.490Z,Microwave Oven,Appliances,West,15000,20,16028.82,5,60000,56997.19,3002.81
2025-06-06T05:00:56.490Z,Air Conditioner,Appliances,North,42000,5,47797.86,5,199500,187163.92,12336.08
2025-01-30T05:00:56.490Z,Washing Machine,Appliances,North,30000,5,30847.44,7,199500,177645.1,21854.9
2025-04-29T05:00:56.490Z,Keyboard,Accessories,West,1800,5,1801.63,23,39330,21989.05,17340.95
2025-02-08T05:00:56.490Z,Bluetooth Speaker,Electronics,Central,4500,10,4360.12,1,4050,3007.01,1042.99
2025-06-20T05:00:56.490Z,Smart Glasses,Wearables,North,12000,10,12981.95,16,172800,137218.21,35581.79
2026-01-02T05:00:56.490Z,Premium Mobile,Electronics,North,40000,15,40605,2,68000,56740.33,11259.67
2025-06-23T05:00:56.490Z,Washing Machine,Appliances,East,30000,5,32701.42,4,114000,99353.6,14646.4
2025-06-17T05:00:56.490Z,Air Conditioner,Appliances,North,42000,5,40611.62,3,119700,112539.57,7160.43
2025-12-06T05:00:56.490Z,Tablet,Electronics,West,25000,20,22690.2,3,60000,56697.1,3302.9
2025-09-03T05:00:56.490Z,Gaming Laptop,Electronics,West,75000,0,69885.35,2,150000,113876.47,36123.53
2025-05-19T05:00:56.491Z,Smart Glasses,Wearables,South,12000,0,11027.87,11,132000,100425.05,31574.95
2025-05-31T05:00:56.491Z,Laptop,Electronics,East,50000,40,50275.81,7,210000,260748.56,-50748.56
2025-07-12T05:00:56.491Z,Headphones,Electronics,East,3000,15,2959.54,4,10200,7369.61,2830.39
2025-08-03T05:00:56.491Z,Headphones,Electronics,East,3000,20,2962.79,6,14400,11170.91,3229.09
2026-01-12T05:00:56.491Z,Washing Machine,Appliances,Central,30000,25,29255.26,7,157500,174370.78,-16870.78
2025-02-01T05:00:56.491Z,Washing Machine,Appliances,Central,30000,40,25634.32,6,108000,148543.83,-40543.83
2025-05-13T05:00:56.491Z,Refrigerator,Appliances,South,45000,5,46030.34,5,213750,186778.31,26971.69
2026-01-02T05:00:56.499Z,Washing Machine,Appliances,East,30000,15,27807.65,3,76500,78302.43,-1802.43
2025-09-02T05:00:56.499Z,Bluetooth Speaker,Electronics,North,4500,20,3878.37,1,3600,2725.22,874.78
2025-02-15T05:00:56.499Z,Keyboard,Accessories,South,1800,10,1712.06,8,12960,7474.14,5485.86
2025-06-24T05:00:56.499Z,Keyboard,Accessories,North,1800,15,1769.53,21,32130,19000.33,13129.67
2025-01-20T05:00:56.499Z,Microwave Oven,Appliances,East,15000,40,16754.96,7,63000,83498.59,-20498.59
2025-06-18T05:00:56.500Z,Tablet,Electronics,South,25000,15,28308.81,2,42500,39773.98,2726.02
2025-05-24T05:00:56.500Z,Keyboard,Accessories,East,1800,30,1637.01,18,22680,17633.37,5046.63
2025-09-20T05:00:56.500Z,Smartwatch,Electronics,West,8000,40,8164,5,24000,28091.8,-4091.8
2025-01-20T05:00:56.500Z,Microwave Oven,Appliances,East,15000,10,16551.51,9,121500,110877.02,10622.98
2025-11-04T05:00:56.500Z,Fitness Band,Wearables,East,3500,5,3244.83,9,29925,18396.79,11528.21
2025-05-12T05:00:56.500Z,Smart Glasses,Wearables,North,12000,10,10837.06,7,75600,60691.72,14908.28
2025-03-04T05:00:56.500Z,Bluetooth Speaker,Electronics,West,4500,0,4379.64,1,4500,2790.35,1709.65
2025-08-01T05:00:56.500Z,Fitness Band,Wearables,Central,3500,10,3336.54,12,37800,26604.06,11195.94
2025-03-30T05:00:56.500Z,Fitness Band,Wearables,South,3500,15,3902.75,13,38675,26814.56,11860.44
2026-01-13T05:00:56.500Z,Refrigerator,Appliances,West,45000,10,40789.86,1,40500,40511.06,-11.06
2025-06-09T05:00:56.500Z,Fitness Band,Wearables,West,3500,20,3946.55,17,47600,35117.83,12482.17
2025-07-12T05:00:56.500Z,Gaming Laptop,Electronics,North,75000,40,66154,3,135000,180536.05,-45536.05
2025-09-10T05:00:56.500Z,Laptop,Electronics,West,50000,20,49932.04,7,280000,258501.59,21498.41
2025-09-01T05:00:56.500Z,Microwave Oven,Appliances,North,15000,10,13255.33,4,54000,47422.34,6577.66
2025-07-07T05:00:56.500Z,Mobile,Electronics,South,20000,25,17512.49,12,180000,168593.95,11406.05
2025-06-04T05:00:56.501Z,Power Bank,Accessories,Central,2500,30,2331.59,28,49000,41115.49,7884.51
2025-08-30T05:00:56.501Z,Laptop,Electronics,Central,50000,0,47889.74,1,50000,38626.26,11373.74
2025-08-21T05:00:56.501Z,Laptop,Electronics,North,50000,0,55160.52,6,300000,217268.02,82731.98
